id1,id2,label,pss_ast,hk_ast,js_ast,ws_ast,pss_cfg,hk_cfg,js_cfg,ws_cfg,pss_ddg,hk_ddg,js_ddg,ws_ddg,pss_pdg,hk_pdg,js_pdg,ws_pdg,pss_cpg,hk_cpg,js_cpg,ws_cpg
10140299,8639730,1,0.8198461352369552,0.996553945442837,0.6296380660827905,0.9766484592758645,0.773085903637788,0.9918530944248359,0.3742959867870509,0.9375893197258909,0.9087196041770165,0.997612421401289,0.5654345029801351,0.9717976720455503,0.8600162547704305,0.9946502458588509,0.5063195699826679,0.9590028560396126,0.8541090346526109,0.9993570311785717,0.6659487716377355,0.978958113356447
17156131,10816804,0,0.6778477056369576,0.9978193334000249,0.600340598329927,0.9539997822661025,0.627630638719335,0.9954036864696463,0.35276345968839184,0.9496367652821232,0.785298943546345,0.9918046216769191,0.4038575394912599,0.9488832535051214,0.7691929393252974,0.9887656253058219,0.4838724603455712,0.9581787360816121,0.7398054534762412,0.9953692916196945,0.6190971365705686,0.9629599518801351
9713536,3657883,1,0.6130055523089448,0.9971421783867014,0.7160645005453008,0.9597925374756693,0.6651953037473066,0.9985551415773793,0.6842207305760839,0.9770281772787159,0.6679842186449584,0.9921279081520682,0.7047597660556201,0.9732515571387652,0.7678817250554065,0.9982181330275248,0.6695154018305574,0.9692215308852455,0.6832213176414745,0.9978434296189385,0.7954021768118877,0.9733609032845844
6037299,6597132,1,0.5906659187772879,0.9975753348066138,0.6505780020790553,0.9389634496873401,0.5191442862850907,0.9915332949535658,0.48352799594787466,0.9643564307397122,0.6225729217566962,0.9912064638675442,0.4978376686571726,0.9167610930055623,0.6512844571771699,0.9879947619263632,0.48302154171158973,0.9482938468283906,0.6782676889885886,0.9950608901592282,0.6860144434679802,0.9571909352588526
8624822,17637279,1,0.3162231310103971,0.9967005615217237,0.6363556260946781,0.9500342178819683,0.3050252632848672,0.9815745710147532,0.5070126996827407,0.959157423862397,0.42670736288106365,0.9774240089484451,0.4974431690594673,0.9503261329546813,0.41288826146606894,0.9765561313785486,0.5024901470043224,0.9343157880610096,0.38262463219689463,0.9950157275233865,0.7055048173720639,0.9701245100526389
19670916,23484507,0,0.5261836360039406,0.994160633866149,0.7869223757353596,0.9768244139775709,0.5098168590098592,0.9950876996797265,0.7271802093016212,0.97981226168192,0.6431157709567425,0.9909356559567856,0.7122518687695338,0.9454032694082333,0.6727381896399044,0.9975259166266914,0.7157104093152935,0.9713608443049143,0.6053276389634441,0.9962169907114479,0.8400404133047215,0.9835399920153386
19063414,552319,1,0.352885631356851,0.9960786823863776,0.707717901989048,0.957094754278584,0.35094095407921466,0.9984350999698576,0.59321744876446,0.9780992559045713,0.5197247956124329,0.9905329920913175,0.6420950510731269,0.9544383190168284,0.5335600388435475,0.9899535316162381,0.6143599600060756,0.9611082950936654,0.43761968777556604,0.9934504469365085,0.7286251784450212,0.9552294726557856
553082,21456138,0,0.945312885745543,0.9968256764053879,0.6908751288881247,0.9636610225693445,0.9424654901552851,0.9832324370254334,0.5180857237127732,0.9529433387713498,0.9220128480133711,0.996991942337355,0.6137164408584485,0.9625454816291676,0.9175969880467877,0.9961780885859025,0.502662240285313,0.945866421161948,0.9368607509943939,0.982133566673185,0.7097897876826642,0.930169814360475
16975479,35934,0,0.30551702923688573,0.9939969482248415,0.5268694794124104,0.9288473457005048,0.3027259914168165,0.9562722707582186,0.3031149950655516,0.9015552104043255,0.3788098725341378,0.9489490582613112,0.33839825794152856,0.9038671395524476,0.40007325647148717,0.9437526790553901,0.3834333590310429,0.8869576481315323,0.36026345036228513,0.9811257554910409,0.5161714056521474,0.9363764655404069
17201462,9168699,0,0.4671170360959852,0.9933828783279733,0.6924854419893904,0.9575992668276154,0.43633525256696887,0.9908967404495863,0.4585581839086649,0.9378854341346887,0.6015428483040959,0.9752637909243197,0.4629813436527511,0.8893600820954215,0.5992641970925585,0.9823911582523188,0.5261384999396559,0.9276703874334673,0.5480312668661673,0.9928377577080941,0.6133652884343446,0.9631391305855364
17901734,8930241,0,0.30503973512162597,0.9864625731562875,0.5921245990799425,0.9503808490446793,0.2970615154182419,0.9627088641399083,0.3001353952747795,0.9037615957125178,0.39781853486332264,0.941513597795803,0.3568154370580142,0.891577026137197,0.39759169718281945,0.9414523540052558,0.32083138779912235,0.8854749445427655,0.3490496225243018,0.9727037867256356,0.5025463181899638,0.9496511723745715
18253220,17275141,0,0.31940782456639655,0.989817333166623,0.6755636012444126,0.9433565381291895,0.31584613735511075,0.9780046189443757,0.531408118557221,0.9446772785287545,0.42619076660649163,0.9892189587372372,0.6169018891770333,0.9634808619785671,0.43700379070640755,0.9875147215904525,0.6185782679448191,0.9564566861973741,0.39947406927549,0.9974393981506539,0.7272946526420873,0.9651638416181215
13292288,20654481,1,0.9419179925383153,0.9933856839792577,0.570259217524109,0.9709480404203427,0.9603989592435778,0.9971328690129706,0.5220636170399673,0.9553976246217506,0.9563886366360679,0.9954253856829015,0.6260940657840486,0.9451290178587909,0.9790517210964323,0.9979559225384332,0.7099107859396846,0.9744468471460537,0.9516443891500075,0.9953190440885782,0.7423671535781526,0.9737637243026185
2870670,4818089,0,0.303684131126237,0.9904866424093471,0.4797518758260172,0.890231011858639,0.3013028796569137,0.9628832390068117,0.33371261633822336,0.9147196885174557,0.4167471640187023,0.9438650744595581,0.4080997740649842,0.8713301070244813,0.42177314800435184,0.9428971729488561,0.37076133161347224,0.8614617936717707,0.3598744471126088,0.9783492894745875,0.479560783645229,0.9215917449250054
7321949,5260867,1,0.477866363468243,0.9882227892099192,0.754146753453758,0.9411680746736772,0.42528909006778554,0.9911749717133304,0.7624402782874546,0.9761645319982984,0.5797565538610104,0.9888190593021291,0.6933570850725812,0.9392807155740639,0.6005472937433713,0.9970806109561003,0.7572177024556574,0.9686663794664773,0.5700396184606223,0.9979031870603281,0.788034198585394,0.9618261009916595
12786252,16236980,0,0.32882833804176426,0.9978722530223129,0.5957669794595559,0.9531452161134406,0.3095022152842338,0.9882003686585642,0.7199343882311832,0.9722556849756865,0.4814873788324094,0.98951757565418,0.716717875489078,0.9669442088928911,0.4871613040419074,0.9906372953059444,0.7540787402403284,0.966235558658967,0.4200071689956423,0.9958260925427845,0.802593480803909,0.9711060829082663
18029937,22926731,0,0.4354224177438963,0.9874934072758016,0.7133217915704091,0.9621629517116175,0.5129842183131816,0.9770581609471566,0.5408859004395861,0.9438078460561411,0.5855435811768896,0.9904262193376505,0.5984414841414799,0.9345965452771828,0.6263557557288782,0.9952630662238411,0.608829020273621,0.9530916147006298,0.5224821230592969,0.9901736407054429,0.7264191799488409,0.9535404163683526
5166269,8121403,0,0.49994359930207033,0.994906665547924,0.6096686212202418,0.9623227257096588,0.4239949449346863,0.9872534647907831,0.4410334225975874,0.9586057422337694,0.6338625914827956,0.991758105949722,0.4731495238242234,0.9543222791549585,0.6169476176956926,0.983966284304685,0.45820918683628376,0.8988022678681923,0.57096424702652,0.9928087404855369,0.66920131658914,0.9733524463931437
14419083,16948800,0,0.6554191731216624,0.9948981363060383,0.6078125982416609,0.9595733582607608,0.6529824520167313,0.9984830336913613,0.4786167818573793,0.9609590513645893,0.7409794245269555,0.9829846037493682,0.48112180766862045,0.928705204833996,0.7445530790605622,0.9910761815670791,0.5261065646101032,0.9507922037206328,0.7218536185312454,0.9948084139837451,0.6927182979446371,0.9603595354604529
7406942,16925759,1,0.5885420112326144,0.9926430520451073,0.627002049201209,0.9621555653779353,0.5679120152263541,0.9981980663317424,0.5342656868477984,0.9562367137874095,0.7069710507274054,0.9880344098594697,0.6176796269728607,0.964150610530726,0.7468664388506641,0.9870750527395068,0.4938938977510391,0.940845013934868,0.6514991644475093,0.9947067320228001,0.6708578312579334,0.9646629747197947
3316053,1111832,0,0.5947641995895561,0.9965727815196551,0.817233340634678,0.9730758938524908,0.7578509008508117,0.9913262204077395,0.677777333038651,0.9668450094612185,0.9160571543565325,0.9956457024536739,0.6352848500931998,0.9314367076096843,0.8441006648806982,0.998391309930647,0.741784520451375,0.9648057696001964,0.672748485588872,0.9959070030635455,0.7742464577979907,0.9704577161323282
22998998,316912,1,0.5777142422414636,0.9939348587197745,0.6317660357280843,0.9749589915245633,0.7160684694541857,0.9992858993205048,0.42546344971397343,0.9567428314039762,0.7927305311776977,0.9919673800923902,0.5923062679569594,0.9626520861982378,0.7945641692971958,0.9926264793150055,0.46579877863588104,0.9647489305428164,0.6362533769355174,0.9894492216347556,0.5813172983187366,0.9534769105561242
19621772,13352120,0,0.5239373478063071,0.9854099829675994,0.522205987595679,0.9222027991604363,0.5064191559512182,0.983019659211561,0.2770530365024686,0.9468994289298415,0.6827751542952126,0.9853146867723916,0.43622645237248914,0.944125709664843,0.6825305791464489,0.9830099742831354,0.41770284987858985,0.9288009046175034,0.597603527669117,0.9956071762132479,0.5976617475154284,0.9518732513549553
10168255,20426634,0,0.5329247787735945,0.9983119607407063,0.7509877328673412,0.9774741646595241,0.4923649928242948,0.9912739731522651,0.5219902936479348,0.9656053406612531,0.6224620330323873,0.9908674702630356,0.6461353788985723,0.9629742755677276,0.6446258816268723,0.9915889499883785,0.6141330709489288,0.9627066647473572,0.607694903214786,0.991525182999089,0.7772693789722397,0.9713597489211093
15185464,21094933,0,0.3750280693187176,0.9869824573896055,0.3973255478499066,0.9524848887599687,0.352960943562277,0.9794868056891943,0.3420790018945514,0.9255035480274452,0.5065027555049002,0.9510995890731174,0.2591627655127857,0.9028686276646645,0.5065027555049002,0.9510995890731174,0.2591627655127857,0.9028686276646645,0.479619417636994,0.9770881019211463,0.47136086370612007,0.9506936775730137
19579830,14311145,1,0.6322293226617234,0.9908745780086361,0.5523644218205037,0.9314613439233959,0.7141233809984032,0.99555556109081,0.30247396378343283,0.9485063811220099,0.7560680263072787,0.9885497547814893,0.4544769533995223,0.9551441796250231,0.7526005057616859,0.9874276196030409,0.30845245319128367,0.9318658923144102,0.6908544206442064,0.9964032466327495,0.6172376247372201,0.9492062853965777
7898667,386013,1,0.7492694571384411,0.9948266887505033,0.7991451169589543,0.9695396368980217,0.6534080679506314,0.9874667442074976,0.5927619160376298,0.9615856451447954,0.7186483568006556,0.9943086519357272,0.5782278736483644,0.9432650114051337,0.7298495702818724,0.9958651088700733,0.6511547484717528,0.9504230230209562,0.8023156217524263,0.9987618642862248,0.8018385278148831,0.9809545496400999
14638475,12096098,1,0.7386281309260815,0.997000711466589,0.6543950853284003,0.9650756733421676,0.9228355488377523,0.987198109893574,0.5130040959466292,0.9485547149081155,0.8631080966715277,0.9962753054126927,0.45186324348269047,0.9553595008511935,0.8673112258868512,0.9956444655360983,0.45167465640825344,0.9524446756828862,0.7818997935032321,0.995705735337609,0.690587787485994,0.9616702323257879
8113080,19898737,1,0.5535871837605743,0.996304487499106,0.7392173176945596,0.9679922618111697,0.5737951105902801,0.9915905327484109,0.5843364583520781,0.964297779888504,0.6860954121379138,0.9881671795298426,0.5337230054156366,0.9531138874961137,0.7261226343590161,0.9919500329010568,0.6070277731634679,0.9650555330446646,0.6254099094199851,0.9969825118548261,0.7667864678128783,0.9831481555583207
6830445,10671991,0,0.46482429924574553,0.9925194086599265,0.5669420404130474,0.9710777736824588,0.41680671526886764,0.9945185261444126,0.35635285011027706,0.9522209358707915,0.5787123150644606,0.9789439897660757,0.29972751488820903,0.9307642328181968,0.616184362781237,0.9804008409914603,0.4653960505461615,0.9527185612708162,0.5361469661086614,0.9932752035830299,0.49609015631901654,0.972293610391527
15568623,9183056,0,0.4887809148282156,0.9991940326826347,0.6067802069222025,0.9572913187885399,0.42673628586489826,0.9802361310691313,0.4580923930589661,0.959411804662923,0.5748926458831081,0.9859060818320785,0.4890371016768612,0.9078718876917269,0.5818900198266767,0.9899831243631355,0.46525213629255435,0.9226664098003646,0.5773081824982567,0.9929644655188448,0.7005285069386893,0.9725065737399503
15603013,17542340,0,0.34643876904310944,0.9981916317616325,0.5996172118399286,0.9775437377190023,0.36112564807800657,0.9792434061754828,0.41551536929638877,0.9398396767144903,0.4788674713950677,0.9702529522539001,0.437183478141992,0.9388672054074998,0.4992049000055529,0.9701970107313516,0.4748289230651578,0.9287270423160822,0.4408456131671061,0.9947227111875924,0.6175747090714071,0.9725958565552458
2060356,7540262,0,0.47288554572427444,0.9971768868845661,0.7953913541912008,0.9775630706754743,0.47609574609563626,0.9889212859868447,0.6664741910906465,0.9699437768543665,0.6402072402173387,0.9897697119368163,0.6801367370901387,0.9448925173553147,0.6263719095252717,0.9979331395614057,0.6792211676285502,0.9658539656510208,0.5554610283570928,0.9948337397218261,0.786015874033925,0.9735762353948031
8709483,21505139,0,0.33523332225945635,0.993246542231854,0.6843224445555465,0.9664616220152112,0.34167775625382485,0.9967442378554884,0.5405263130156412,0.9707426686252729,0.48459209899348893,0.9821798633419127,0.6160954360441612,0.9452013162193448,0.4960946499397993,0.9852169775877871,0.5891630363232239,0.957888354181864,0.4342775026161394,0.9920215461791424,0.7839701508972763,0.9664909053168999
17534703,13183435,0,0.49100887593675424,0.9988163336305149,0.7109800398357065,0.976951637263804,0.4482842571834204,0.9993162787038052,0.6713894874430439,0.9772414384984107,0.5563090787701982,0.9812710441203988,0.6089515078510102,0.9291111942833917,0.5961014669595217,0.9880106261213736,0.6663010527245472,0.9519874305592542,0.5717760344067886,0.9954447493086015,0.7638089202182639,0.9786117715448434
7672521,23031483,1,0.5965916098919154,0.9982183622534812,0.7001816004612096,0.9809880680739351,0.6182959845020661,0.9981480170798581,0.4490334894909399,0.963509341451373,0.7536715868066902,0.9952347261700607,0.5282552820003519,0.9491988756456872,0.7311560626146216,0.9935138910667904,0.5048078342657152,0.9430376944441362,0.6616598361129697,0.9951297279727119,0.7682521828863235,0.9703963920154945
797828,3841509,0,0.5542925827587808,0.9973147632759376,0.7490370915060113,0.9765115843676374,0.6004115846735781,0.997904248417016,0.5025438973781955,0.9558170948926791,0.7088565725746538,0.9926242470615314,0.5657464402549366,0.9673226956825512,0.7385013138548673,0.9918503612756164,0.6508313203637284,0.9676396779619907,0.6298632707511442,0.9971003909284087,0.7255154367581962,0.9809265187090738
534739,8361377,1,0.9400295047965576,0.9973599290622297,0.7490755391318086,0.9716482656392409,0.8423085719506913,0.9822465024393343,0.6568018670273339,0.9623856608691391,0.8972765971318358,0.9970587710254074,0.6833962054639351,0.9680500704802327,0.8982716817492938,0.9974209974606029,0.7283541630388246,0.9733704404358614,0.9597261651707323,0.9992374872162801,0.7892588773154098,0.9777711834728932
19044531,11449915,0,0.6579587536801541,0.9963213948103432,0.6959928190355373,0.9782963810031898,0.8529590446219655,0.9849703810524963,0.5283536557375973,0.9539006971168165,0.7757260037046035,0.9923494695360422,0.459857913949936,0.9585020189532282,0.7866223393775635,0.992213514656079,0.5211269619322927,0.9536184676939633,0.7225518724312522,0.9957941009188624,0.6946861823850501,0.9809352845060241
98368,8117581,1,0.3053229429236002,0.9988789803194301,0.4429617880901058,0.9530736174984265,0.30140144147608866,0.9727538641757936,0.35961653236131585,0.9389113358995302,0.40480882620295117,0.952236911000303,0.4521664039096096,0.9069586595850713,0.4050186982356774,0.9520967486321866,0.404857700630221,0.8965574426653491,0.36919709346146223,0.9808251549301271,0.6009883006194414,0.9655853993025076
390532,8292297,1,0.32435601882384907,0.9868312016007172,0.6537825687818403,0.9336510700399221,0.34742176389509644,0.947315970917826,0.35866359767038036,0.9023124232179606,0.44789145595413693,0.9848135404522295,0.44485587794352266,0.8805278280168128,0.4583575849130995,0.9828811515618061,0.45841880442900307,0.9269406018446389,0.41086077328079046,0.9962435535267494,0.6941081416660162,0.9687207967329147
19053519,9385633,0,0.666966558424285,0.9943417042598892,0.6597272997884382,0.972586199122207,0.7383904624500595,0.9955552814981286,0.5729903590485255,0.970195590156043,0.6497950531366863,0.9883396543250148,0.359501466658112,0.8878525152874599,0.7067430924028142,0.9902837047785022,0.4730910931174993,0.9174905762183858,0.7249409324136963,0.9907268570203823,0.7477961964407918,0.9552937203003118
5471671,789472,1,0.5744828527016077,0.9966614326564642,0.728874131358559,0.9660643228808922,0.7798109323045707,0.9885421740970937,0.6226027915634815,0.9666012839813759,0.6705831639904263,0.9799187313838317,0.464531464083657,0.9249681182794505,0.7301456168960416,0.9885977095697087,0.5434887010053402,0.944209839386219,0.6439669582258664,0.9890429637598149,0.7809495279963516,0.9494533907191549
18960732,3551701,1,0.5484689762453034,0.9909242822508126,0.5138777359419426,0.9602242744701577,0.624556432120937,0.9957862115541299,0.4302087767077023,0.9486570015678193,0.6900733906477589,0.9882927628424547,0.4935087032994845,0.9640038866233969,0.6931179142487375,0.9891523045372247,0.45258187074808576,0.9644093083459895,0.6101310829938732,0.9956622777364758,0.7660542958204282,0.9688251986106532
253661,20761702,1,0.3053973782593517,0.9990623518037959,0.6162559284428222,0.9506213265665215,0.3073170726425458,0.9888142654498396,0.5405413046072385,0.9660110143331465,0.39061722324994663,0.9868922732647717,0.5615751558168297,0.9586382110301462,0.40468241136635613,0.9852041685295451,0.6070964794838046,0.9621963351805065,0.3761561050164111,0.9893595612112944,0.716391593442963,0.9710866803466828
21319238,21900384,1,0.35292471566396794,0.9934789779696817,0.47569906902029346,0.9518147977405796,0.400834798013584,0.9603215921567585,0.30842022726882234,0.8947399630672526,0.5260533449255479,0.9702507058541279,0.32592011949183375,0.9383188589753064,0.5436474356482184,0.9671330711942634,0.46379704941330013,0.923250487789828,0.44068709979848214,0.9874094462945164,0.488513369479458,0.9595429545985237
2168322,3189657,0,0.5497755530017249,0.9867594019561016,0.6462556301757826,0.9572971425848524,0.6530760155652141,0.9703748465034662,0.5449518374538317,0.9358742133807348,0.7149354394157073,0.9922239315016886,0.5077871332891724,0.9406731854155286,0.7257409639515777,0.996623150562778,0.5906069692813025,0.9621894793214366,0.6267952347007694,0.9959921263460858,0.721962419188422,0.9681896489210391
9621596,22510494,1,0.6316133119736309,0.9922013630542001,0.7225660283001268,0.9646876358909598,0.6049868273165241,0.9912186201429597,0.7379839397642594,0.9672701547926329,0.7305823219294855,0.9914794761801342,0.7807029767388205,0.9485734713847561,0.7487572869985744,0.9958663076843846,0.7969340064803453,0.9666143771216538,0.7070503792281353,0.9982988802173286,0.8598344671937278,0.990888785714144
1042173,20856391,1,0.29461234173158657,0.989569138248828,0.5744118397178377,0.9469101944227701,0.29400879504637606,0.975565068305802,0.47977392649447437,0.9512372081873247,0.3464717371963445,0.9742393098195828,0.5587195106480243,0.9221588463751212,0.3393113320684503,0.9720335450967804,0.49320307983397704,0.8907318464190445,0.32248854638266156,0.9915999544162383,0.6219415388050072,0.9640161845921759
8113080,11358360,1,0.8877768890944909,0.9911557326434722,0.6826935549546229,0.974514072640597,0.9060300425576068,0.9783958252989168,0.5254382768760957,0.9519716250270275,0.8525439239398066,0.9940164580360942,0.5511632544132774,0.9648308509264053,0.9157688931540305,0.9952878613081257,0.5678027835615278,0.9662576487805037,0.9080811972872466,0.9990713435706602,0.7162019590194457,0.9815085264951536
4594844,10443091,1,0.3909041087530083,0.9975147352387798,0.7317224381574641,0.9820005998418677,0.3756528342525018,0.9959595712525365,0.7085140247942452,0.9784105052527592,0.5282345122825535,0.99176497777108,0.7264536297169146,0.9582424220177105,0.5464495179240954,0.9929986281547584,0.7246024977871293,0.9494886866641493,0.48728349986327046,0.9987352849896973,0.8440708741397621,0.984914416289228
1180865,23047157,1,0.6484792433450473,0.9990202036658793,0.6800117823438818,0.9800153282134311,0.7456248307919362,0.9966867704782502,0.5552789583950498,0.969062255077664,0.8255480116971513,0.9962126217221055,0.6424622116546874,0.9645197736807325,0.8862922995918067,0.9976855948640548,0.646134800151607,0.9620644242399844,0.711495399699057,0.9893303956301319,0.7388899887303385,0.9425479217967444
22950125,3739492,0,0.43652643578609435,0.9960379632989143,0.7493275921026235,0.9773396550006795,0.38593139016438643,0.9959826765446687,0.5640052983886408,0.9688949770557927,0.5362871096472569,0.9920534571134649,0.6445163236401008,0.9597697234883089,0.537814362710771,0.9935101332802196,0.6062841389734713,0.9646990019620123,0.5247747880741919,0.9955883808447933,0.8235677414894231,0.9829828924552699
16797551,3726610,1,0.9481977255433399,0.9972830005719514,0.7604666271621224,0.9752254982550453,0.9352443303985809,0.985990410663734,0.4662538666929573,0.9620933803333583,0.9473920457412012,0.9979613157021026,0.5771846885837448,0.966918640734251,0.9424011912354415,0.9922089767148661,0.5740670000113842,0.9553018673345292,0.9601733849172277,0.9942674375656165,0.7753163929879978,0.9768314842877343
17907353,11838691,1,0.588108138030176,0.9973295567887497,0.8261972073227799,0.9751779853688398,0.6426149129621413,0.9932724138562267,0.5032383221377865,0.974891759390066,0.6853207791926427,0.993609125282005,0.6492385622998239,0.9454626546044209,0.7113252432488071,0.9957679021096628,0.657026557736549,0.9763857086126027,0.6575227485795394,0.9959741784116971,0.7932185957870537,0.9783833003767181
266571,3551701,0,0.5476179281858694,0.9882865163949994,0.6250782100735766,0.9525069527791761,0.4387332233436328,0.9895647829291375,0.4519693607008308,0.9626926777329056,0.7160036442378653,0.9936091127685062,0.5010571935281634,0.9415700042034226,0.6944005249143664,0.9905883118905684,0.5860517579461011,0.963897935174703,0.6123495224803639,0.990545437428506,0.6987644182993351,0.9434166777289636
12971450,16958918,1,0.8778626830911048,0.9957375989220296,0.627300768368992,0.9628244836255881,0.7590898302430741,0.9821377506099993,0.2894742849714478,0.9443882542642723,0.7737270532117084,0.9936593257946368,0.46558936831236974,0.9529421578416046,0.7848166335235008,0.9873602615804532,0.47770081187350455,0.9488938742253838,0.9002700191415944,0.9920501660840267,0.6673860278350676,0.9635786828450182
13994043,3365958,0,0.5465711456844123,0.9942736031925785,0.5403073624879421,0.9662306746560143,0.5492683618883092,0.9688266950105419,0.3972767669134606,0.9278673412994544,0.7317229830029802,0.9912320200432961,0.4038575392348934,0.9101947610616467,0.70474275795326,0.9833828164420636,0.3580339738524454,0.8827039589619415,0.6091827688244794,0.9962160890788045,0.6224664351607646,0.9715326580185739
11958349,6305269,1,0.5365876320163406,0.9939688789101397,0.7668133427002836,0.9670844928787017,0.4948125553751445,0.9953232581572299,0.6477224619403771,0.9779732316054994,0.7094515006767398,0.9962826985039195,0.7273228887379652,0.9775927944142319,0.6978869768736654,0.9960119278560748,0.7174964614667431,0.9624763820257826,0.6106875440235182,0.9973400602862709,0.7819977622873917,0.9741607582223756
14988339,17076233,1,0.36540665366219055,0.9879308828149803,0.6240961292187032,0.9280097949999236,0.4079684829381351,0.9761433509015789,0.4071706577076877,0.9106133541993785,0.5677767070510698,0.9832571270606536,0.4769497923974785,0.9555816105328826,0.5881523682123473,0.9829889033078562,0.46410204238000696,0.9422287376046188,0.4609029928037396,0.9953166685882272,0.6074746597044371,0.955546492658741
19707472,4898682,0,0.3783100330504362,0.9945197097241941,0.5673191715419132,0.955423581395999,0.3439756253152775,0.9890373080771081,0.41352367875397844,0.9560484646613081,0.46987075474609924,0.9761014756368469,0.47766337328982944,0.9406246937320171,0.4693769359031436,0.976027604359642,0.43536151254481226,0.9489482814192305,0.47621609806206383,0.9892253874494517,0.6580543878072362,0.9548981013370678
20514481,8117216,1,0.34340923246402044,0.9973659556404423,0.672862825251743,0.9549607987274473,0.3323061826987263,0.984356549281346,0.46730740914405733,0.9497865358552469,0.47232186096297013,0.9833059167672867,0.6230829537120098,0.9597554004238856,0.4797384083340796,0.9830226945147412,0.5424774151643919,0.957436389391289,0.44069093983767765,0.9942040991993395,0.7133778760653566,0.9676327661979377
2732151,8070429,0,0.5457983155812138,0.9961211416150347,0.6668272093263193,0.9753202605260869,0.48207190882795387,0.9960397058133117,0.4774641410412296,0.9564283492915162,0.6052346759553061,0.9776287485793905,0.44634219229073535,0.9227847773326963,0.6234396561613198,0.9845405051917834,0.5153545162366922,0.9499798728316845,0.6231345759314622,0.9915681701571694,0.6715990812743791,0.9641307246674233
